UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-khmp,randomiser-l5p8,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: id,Spreadsheet: A1,Spreadsheet: A2,Spreadsheet: A3,Spreadsheet: A4,Spreadsheet: A5,Spreadsheet: A6,Manipulation: Spreadsheet,Store: condition,Store: test_column,Store: answer_column,Store: vignette,Store: correct_answer,Event Index,template_id,participant_id,counterbalance,reaction_time_ms,human_correct,human_response,valid_trial,item_instance_id
1740000000000.0,17/02/2025 09:54,1740000000000.0,0.0,17/02/2025 09:54,208360.0,38.0,task-3r2s,,43487512.0,12673572.0,,complete,,67b305a480ccb5915587b8fa,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,18.0,Trial,vignette,34qmcj,2.0,response,3,12589.5,12573.1,12589.5,12589.5,12573.1,12589.5,1.0,12589.5,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,01.1.0.0.b,2.0,3.0,3.0,1.0,3.0,4.0,,5.0,C5,A5," You went into the centre of Munich to do some shopping. You went down a side street that you had never been down before, and found a shop that you didn't recognise. There were no windows and the opaque plastic door was shut. The sign on the shop was written in your language. You read the sign which said: 'Pizza'. Going inside, the shop was filled with carpets, and did not contain any pizza. 

Before going inside, what would you have believed was inside the shop?
1. Both carpets and pizza.
2. Make up.
3. Pizza.
4. Carpets.
",3.0,,01.1.0.0.b,12673572.0,5,12589.5,1.0,3,True,01.1.0.0.b__c5
1740000000000.0,17/02/2025 09:55,1740000000000.0,0.0,17/02/2025 09:55,208360.0,38.0,task-3r2s,,43487512.0,12673572.0,,complete,,67b305a480ccb5915587b8fa,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,21.0,Trial,vignette,34qmcj,2.0,response,4,14577.9,14571.4,14577.9,14577.9,14571.4,14577.9,1.0,14577.9,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,12.1.0.0.b,4.0,4.0,4.0,1.0,4.0,4.0,,5.0,C5,A5," You were walking barefoot on a sandy beach near your home in Equatorial Guinea. 'I really could use a new pair of shoes,' you thought. Your line manager Dominique was walking beside you, talking about how later that day they will be washing the dishes with their friend Raffaele. As you were walking along the beach, listening to Dominique, you stepped on a nail that had been left there. 

What would your most likely response be?
1. 'Oww! That really hurt! I've just stepped next to that nail.'
2. 'Oops! I've just stepped on that nail.'
3. 'Oops! I've just stepped on that patch of sand.'
4. 'Oww! That really hurt! I've just stepped on that nail.'
",4.0,,12.1.0.0.b,12673572.0,5,14577.9,1.0,4,True,12.1.0.0.b__c5
1740000000000.0,17/02/2025 09:56,1740000000000.0,0.0,17/02/2025 09:56,208360.0,38.0,task-3r2s,,43487512.0,12673572.0,,complete,,67b305a480ccb5915587b8fa,computer,Desktop or Laptop,Windows 10,Chrome 132.0.0.0,1536x864,1536x695,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,25.0,Trial,vignette,34qmcj,2.0,response,1,12115.4,12106.6,12115.4,12115.4,12106.6,12115.4,1.0,12115.4,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,03.1.0.0.a,1.0,1.0,1.0,2.0,1.0,1.0,,5.0,C5,A5," One day, Jessica was eating snacks with you and Aditya in the sitting room. Jessica showed you the espresso mug that they had been given for their birthday. It was the first time either you or Aditya had seen the espresso mug. You picked up the espresso mug to look at it more closely. 'I must remember to go and buy a new sack of potatoes,' you thought. Then, you gently placed the espresso mug on the table. 

What happened next?
1. It is likely that neither the espresso mug nor the table were broken or damaged.
2. It is likely that both the espresso mug and the table were broken or damaged.
3. It is likely that the espresso mug was broken or damaged.
4. It is likely that the table was broken or damaged.
",1.0,,03.1.0.0.a,12673572.0,5,12115.4,1.0,1,True,03.1.0.0.a__c5
1740000000000.0,17/02/2025 09:51,1740000000000.0,0.0,17/02/2025 09:51,208360.0,38.0,task-3r2s,,43487518.0,12673565.0,,complete,,67b3058ec0a6ea74302716d3,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,1706x847,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,4.0,Trial,vignette,34qmcj,2.0,response,3,45419.6,45415.7,45419.6,45419.6,45415.7,45419.6,1.0,45419.6,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,05.1.0.0.b,3.0,3.0,3.0,4.0,3.0,3.0,,6.0,C6,A6," You are a thief, and have just stolen a bottle of perfume from a shop in Belo Horizonte. You heard that Gizem, your partner, will soon arrive at your place. You want to display the bottle of perfume so that Gizem can see it when they arrive. You look around the room and see a wooden media cabinet directly in front of the entrance and a worktop with no drawers or shelves tucked away in the corner of the room. 

Where should you place the stolen item?
1. Inside the wooden media cabinet
2. On top of the worktop
3. On top of the wooden media cabinet
4. Inside the worktop
",3.0,,05.1.0.0.b,12673565.0,6,45419.6,1.0,3,True,05.1.0.0.b__c6
1740000000000.0,17/02/2025 09:55,1740000000000.0,0.0,17/02/2025 09:55,208360.0,38.0,task-3r2s,,43487518.0,12673565.0,,complete,,67b3058ec0a6ea74302716d3,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,1706x847,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,9.0,Trial,vignette,34qmcj,2.0,response,4,24253.2,24249.4,24253.2,24253.2,24249.4,24253.2,1.0,24253.2,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,03.1.0.0.b,4.0,4.0,3.0,2.0,1.0,4.0,,6.0,C6,A6," One day, Ed was playing xbox with you and Arun in the second bedroom. Ed showed you the vase that they had inherited from their grandparent Tarun. It was the first time either you or Arun had seen the vase. You picked up the vase to look at it more closely. The vase was very fragile, and seemed like it would break if it hit something hard. Then, you accidentally dropped the vase on the concrete floor. 

What happened next?
1. It is likely that neither the vase nor the concrete floor were broken or damaged.
2. It is likely that both the vase and the concrete floor were broken or damaged.
3. It is likely that the concrete floor was broken or damaged.
4. It is likely that the vase was broken or damaged.
",4.0,,03.1.0.0.b,12673565.0,6,24253.2,1.0,4,True,03.1.0.0.b__c6
1740000000000.0,17/02/2025 09:55,1740000000000.0,0.0,17/02/2025 09:55,208360.0,38.0,task-3r2s,,43487518.0,12673565.0,,complete,,67b3058ec0a6ea74302716d3,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,1706x847,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,11.0,Trial,vignette,34qmcj,2.0,response,4,22142.3,22132.7,22142.3,22142.3,22132.7,22142.3,1.0,22142.3,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,01.1.0.0.b,2.0,3.0,3.0,1.0,3.0,4.0,,6.0,C6,A6," You went into the centre of Jakarta to do some shopping. You went down a side street that you had never been down before, and found a shop that you didn't recognise. There were no windows and the opaque plastic door was shut. Earlier that day, you had ordered some sweets. The sign on the shop was written in your language. You read the sign which said: 'Carpets'. Going inside, the shop was filled with pets, and did not contain any carpets. 

Before going inside, what would you have believed was inside the shop?
1. Both pets and carpets.
2. Pets.
3. Sweets.
4. Carpets.
",4.0,,01.1.0.0.b,12673565.0,6,22142.3,1.0,4,True,01.1.0.0.b__c6
1740000000000.0,17/02/2025 09:56,1740000000000.0,0.0,17/02/2025 09:56,208360.0,38.0,task-3r2s,,43487518.0,12673565.0,,complete,,67b3058ec0a6ea74302716d3,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,1706x847,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,12.0,Trial,vignette,34qmcj,2.0,response,1,14791.0,14783.2,14791.0,14791.0,14783.2,14791.0,1.0,14791.0,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,03.1.0.0.a,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,C6,A6," One day, Sachin was discussing religion with you and Alyssa in the office. Sachin showed you the whiskey glass that they had been given for their birthday. It was the first time either you or Alyssa had seen the whiskey glass. You picked up the whiskey glass to look at it more closely. The whiskey glass was very fragile, and seemed like it would break if it hit something hard. Then, you accidentally dropped the whiskey glass on the concrete floor. 

What happened next?
1. It is likely that the whiskey glass was broken or damaged.
2. It is likely that neither the whiskey glass nor the concrete floor were broken or damaged.
3. It is likely that both the whiskey glass and the concrete floor were broken or damaged.
4. It is likely that the concrete floor was broken or damaged.
",1.0,,03.1.0.0.a,12673565.0,6,14791.0,1.0,1,True,03.1.0.0.a__c6
1740000000000.0,17/02/2025 09:58,1740000000000.0,0.0,17/02/2025 09:58,208360.0,38.0,task-3r2s,,43487518.0,12673565.0,,complete,,67b3058ec0a6ea74302716d3,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,1706x847,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,16.0,Trial,vignette,34qmcj,2.0,response,1,22403.2,22399.4,22403.2,22403.2,22399.4,22403.2,0.0,22403.2,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,12.1.0.0.a,3.0,4.0,4.0,4.0,3.0,4.0,,6.0,C6,A6," You were walking around your home in Newcastle trying on your new pair of builder's work boots. 'These boots will protect my feet from sharp objects,' you thought. Your assistant Nitin was sitting on a dining table in the sitting room, and you were telling them that later you will be spending some time watching the news with Firat. As you were walking across the marble floor, you stepped on a shot glass that Nitin had left there. 

What would your most likely response be?
1. 'Oww! That really hurt! I've just stepped on your shot glass.'
2. 'Oww! That really hurt! I've just stepped next to your shot glass.'
3. 'Oops! I've just stepped on your marble floor.'
4. 'Oops! I've just stepped on your shot glass.'
",4.0,,12.1.0.0.a,12673565.0,6,22403.2,0.0,1,True,12.1.0.0.a__c6
1740000000000.0,17/02/2025 09:58,1740000000000.0,0.0,17/02/2025 09:58,208360.0,38.0,task-3r2s,,43487518.0,12673565.0,,complete,,67b3058ec0a6ea74302716d3,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,1706x847,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,18.0,Trial,vignette,34qmcj,2.0,response,4,19165.5,19149.4,19165.5,19165.5,19149.4,19165.5,1.0,19165.5,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,12.1.0.0.b,4.0,4.0,4.0,1.0,4.0,4.0,,6.0,C6,A6," You were walking on a sandy beach near your home in Mexico wearing a pair of thick-soled hiking boots. 'These boots will protect my feet from sharp objects,' you thought. Your schoolmate Riccardo was walking beside you, talking about how later that day they will be looking for a job with their friend Lucy. As you were walking along the beach, listening to Riccardo, you stepped on a bouquet of roses that had been left there. 

What would your most likely response be?
1. 'Oww! That really hurt! I've just stepped next to that bouquet of roses.'
2. 'Oops! I've just stepped on that patch of sand.'
3. 'Oww! That really hurt! I've just stepped on that bouquet of roses.'
4. 'Oops! I've just stepped on that bouquet of roses.'
",4.0,,12.1.0.0.b,12673565.0,6,19165.5,1.0,4,True,12.1.0.0.b__c6
1740000000000.0,17/02/2025 10:00,1740000000000.0,0.0,17/02/2025 10:00,208360.0,38.0,task-3r2s,,43487518.0,12673565.0,,complete,,67b3058ec0a6ea74302716d3,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,1706x847,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,22.0,Trial,vignette,34qmcj,2.0,response,2,33772.1,33765.9,33772.1,33772.1,33765.9,33772.1,1.0,33772.1,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,05.1.0.0.a,3.0,1.0,4.0,4.0,1.0,2.0,,6.0,C6,A6," You have just bought your child, Hayley, a gameboy from a shop in Pyongyang as today is their birthday. Hayley is on their way back from the bar, and you want to display the gameboy so that they can see it when they arrive. You look around the room and see a wooden TV cabinet directly in front of the entrance and a metal bar stool with no drawers or shelves tucked away in the corner of the room.  

Where should you place the gift?
1. Inside the metal bar stool
2. On top of the wooden TV cabinet
3. Inside the wooden TV cabinet
4. On top of the metal bar stool
",2.0,,05.1.0.0.a,12673565.0,6,33772.1,1.0,2,True,05.1.0.0.a__c6
1740000000000.0,17/02/2025 10:03,1740000000000.0,0.0,17/02/2025 10:03,208360.0,38.0,task-3r2s,,43487518.0,12673565.0,,complete,,67b3058ec0a6ea74302716d3,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,2560x1440,1706x847,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,25.0,Trial,vignette,34qmcj,2.0,response,1,45208.6,45198.9,45208.6,45208.6,45198.9,45208.6,0.0,45208.6,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,01.1.0.0.a,1.0,4.0,3.0,2.0,2.0,4.0,,6.0,C6,A6," You went into the kitchen in your home in Athens and found a box that you had not ordered and had never seen before. The box was made of opaque plastic and was tightly sealed with an opaque plastic lid. Earlier that day, you had eaten some blueberries. The label on the box was written in your language. You read the label which said: 'Pancakes'. The box was filled with muffins and did not contain any pancakes. 

Before opening it, what would you have believed was inside the box?
1. Muffins.
2. Both muffins and pancakes.
3. Blueberries.
4. Pancakes.
",4.0,,01.1.0.0.a,12673565.0,6,45208.6,0.0,1,True,01.1.0.0.a__c6
1740000000000.0,17/02/2025 09:52,1740000000000.0,0.0,17/02/2025 09:52,208360.0,38.0,task-3r2s,,43487525.0,12673579.0,,complete,,67b305b1b1917f2ab734b8bd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1536x864,1536x730,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,7.0,Trial,vignette,34qmcj,2.0,response,4,23717.3,23711.3,23717.3,23717.3,23711.3,23717.3,1.0,23717.3,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,01.1.0.0.a,1.0,4.0,3.0,2.0,2.0,4.0,,6.0,C6,A6," You went into the kitchen in your home in Athens and found a box that you had not ordered and had never seen before. The box was made of opaque plastic and was tightly sealed with an opaque plastic lid. Earlier that day, you had eaten some blueberries. The label on the box was written in your language. You read the label which said: 'Pancakes'. The box was filled with muffins and did not contain any pancakes. 

Before opening it, what would you have believed was inside the box?
1. Muffins.
2. Both muffins and pancakes.
3. Blueberries.
4. Pancakes.
",4.0,,01.1.0.0.a,12673579.0,6,23717.3,1.0,4,True,01.1.0.0.a__c6
1740000000000.0,17/02/2025 09:52,1740000000000.0,0.0,17/02/2025 09:52,208360.0,38.0,task-3r2s,,43487525.0,12673579.0,,complete,,67b305b1b1917f2ab734b8bd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1536x864,1536x730,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,8.0,Trial,vignette,34qmcj,2.0,response,1,23591.1,23582.4,23591.1,23591.1,23582.4,23591.1,0.0,23591.1,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,12.1.0.0.a,3.0,4.0,4.0,4.0,3.0,4.0,,6.0,C6,A6," You were walking around your home in Newcastle trying on your new pair of builder's work boots. 'These boots will protect my feet from sharp objects,' you thought. Your assistant Nitin was sitting on a dining table in the sitting room, and you were telling them that later you will be spending some time watching the news with Firat. As you were walking across the marble floor, you stepped on a shot glass that Nitin had left there. 

What would your most likely response be?
1. 'Oww! That really hurt! I've just stepped on your shot glass.'
2. 'Oww! That really hurt! I've just stepped next to your shot glass.'
3. 'Oops! I've just stepped on your marble floor.'
4. 'Oops! I've just stepped on your shot glass.'
",4.0,,12.1.0.0.a,12673579.0,6,23591.1,0.0,1,True,12.1.0.0.a__c6
1740000000000.0,17/02/2025 09:54,1740000000000.0,0.0,17/02/2025 09:54,208360.0,38.0,task-3r2s,,43487525.0,12673579.0,,complete,,67b305b1b1917f2ab734b8bd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1536x864,1536x730,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,12.0,Trial,vignette,34qmcj,2.0,response,1,17981.0,17966.0,17981.0,17981.0,17966.0,17981.0,1.0,17981.0,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,03.1.0.0.a,1.0,1.0,1.0,2.0,1.0,1.0,,6.0,C6,A6," One day, Sachin was discussing religion with you and Alyssa in the office. Sachin showed you the whiskey glass that they had been given for their birthday. It was the first time either you or Alyssa had seen the whiskey glass. You picked up the whiskey glass to look at it more closely. The whiskey glass was very fragile, and seemed like it would break if it hit something hard. Then, you accidentally dropped the whiskey glass on the concrete floor. 

What happened next?
1. It is likely that the whiskey glass was broken or damaged.
2. It is likely that neither the whiskey glass nor the concrete floor were broken or damaged.
3. It is likely that both the whiskey glass and the concrete floor were broken or damaged.
4. It is likely that the concrete floor was broken or damaged.
",1.0,,03.1.0.0.a,12673579.0,6,17981.0,1.0,1,True,03.1.0.0.a__c6
1740000000000.0,17/02/2025 09:56,1740000000000.0,0.0,17/02/2025 09:56,208360.0,38.0,task-3r2s,,43487525.0,12673579.0,,complete,,67b305b1b1917f2ab734b8bd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1536x864,1536x730,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,16.0,Trial,vignette,34qmcj,2.0,response,4,20170.5,20165.6,20170.5,20170.5,20165.6,20170.5,1.0,20170.5,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,01.1.0.0.b,2.0,3.0,3.0,1.0,3.0,4.0,,6.0,C6,A6," You went into the centre of Jakarta to do some shopping. You went down a side street that you had never been down before, and found a shop that you didn't recognise. There were no windows and the opaque plastic door was shut. Earlier that day, you had ordered some sweets. The sign on the shop was written in your language. You read the sign which said: 'Carpets'. Going inside, the shop was filled with pets, and did not contain any carpets. 

Before going inside, what would you have believed was inside the shop?
1. Both pets and carpets.
2. Pets.
3. Sweets.
4. Carpets.
",4.0,,01.1.0.0.b,12673579.0,6,20170.5,1.0,4,True,01.1.0.0.b__c6
1740000000000.0,17/02/2025 09:58,1740000000000.0,0.0,17/02/2025 09:58,208360.0,38.0,task-3r2s,,43487525.0,12673579.0,,complete,,67b305b1b1917f2ab734b8bd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1536x864,1536x730,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,19.0,Trial,vignette,34qmcj,2.0,response,4,20314.7,20303.3,20314.7,20314.7,20303.3,20314.7,1.0,20314.7,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,03.1.0.0.b,4.0,4.0,3.0,2.0,1.0,4.0,,6.0,C6,A6," One day, Ed was playing xbox with you and Arun in the second bedroom. Ed showed you the vase that they had inherited from their grandparent Tarun. It was the first time either you or Arun had seen the vase. You picked up the vase to look at it more closely. The vase was very fragile, and seemed like it would break if it hit something hard. Then, you accidentally dropped the vase on the concrete floor. 

What happened next?
1. It is likely that neither the vase nor the concrete floor were broken or damaged.
2. It is likely that both the vase and the concrete floor were broken or damaged.
3. It is likely that the concrete floor was broken or damaged.
4. It is likely that the vase was broken or damaged.
",4.0,,03.1.0.0.b,12673579.0,6,20314.7,1.0,4,True,03.1.0.0.b__c6
1740000000000.0,17/02/2025 09:59,1740000000000.0,0.0,17/02/2025 09:59,208360.0,38.0,task-3r2s,,43487525.0,12673579.0,,complete,,67b305b1b1917f2ab734b8bd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1536x864,1536x730,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,21.0,Trial,vignette,34qmcj,2.0,response,4,17376.9,17365.9,17376.9,17376.9,17365.9,17376.9,1.0,17376.9,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,12.1.0.0.b,4.0,4.0,4.0,1.0,4.0,4.0,,6.0,C6,A6," You were walking on a sandy beach near your home in Mexico wearing a pair of thick-soled hiking boots. 'These boots will protect my feet from sharp objects,' you thought. Your schoolmate Riccardo was walking beside you, talking about how later that day they will be looking for a job with their friend Lucy. As you were walking along the beach, listening to Riccardo, you stepped on a bouquet of roses that had been left there. 

What would your most likely response be?
1. 'Oww! That really hurt! I've just stepped next to that bouquet of roses.'
2. 'Oops! I've just stepped on that patch of sand.'
3. 'Oww! That really hurt! I've just stepped on that bouquet of roses.'
4. 'Oops! I've just stepped on that bouquet of roses.'
",4.0,,12.1.0.0.b,12673579.0,6,17376.9,1.0,4,True,12.1.0.0.b__c6
1740000000000.0,17/02/2025 10:00,1740000000000.0,0.0,17/02/2025 10:00,208360.0,38.0,task-3r2s,,43487525.0,12673579.0,,complete,,67b305b1b1917f2ab734b8bd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1536x864,1536x730,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,23.0,Trial,vignette,34qmcj,2.0,response,2,25698.9,25682.3,25698.9,25698.9,25682.3,25698.9,1.0,25698.9,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,05.1.0.0.a,3.0,1.0,4.0,4.0,1.0,2.0,,6.0,C6,A6," You have just bought your child, Hayley, a gameboy from a shop in Pyongyang as today is their birthday. Hayley is on their way back from the bar, and you want to display the gameboy so that they can see it when they arrive. You look around the room and see a wooden TV cabinet directly in front of the entrance and a metal bar stool with no drawers or shelves tucked away in the corner of the room.  

Where should you place the gift?
1. Inside the metal bar stool
2. On top of the wooden TV cabinet
3. Inside the wooden TV cabinet
4. On top of the metal bar stool
",2.0,,05.1.0.0.a,12673579.0,6,25698.9,1.0,2,True,05.1.0.0.a__c6
1740000000000.0,17/02/2025 10:02,1740000000000.0,0.0,17/02/2025 10:02,208360.0,38.0,task-3r2s,,43487525.0,12673579.0,,complete,,67b305b1b1917f2ab734b8bd,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 132.0.0.0,1536x864,1536x730,,,0.0,display_vignettes,41.0,Agree,6.0,Data,Data,25.0,Trial,vignette,34qmcj,2.0,response,3,58862.5,58851.8,58862.5,58862.5,58851.8,58862.5,1.0,58862.5,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,05.1.0.0.b,3.0,3.0,3.0,4.0,3.0,3.0,,6.0,C6,A6," You are a thief, and have just stolen a bottle of perfume from a shop in Belo Horizonte. You heard that Gizem, your partner, will soon arrive at your place. You want to display the bottle of perfume so that Gizem can see it when they arrive. You look around the room and see a wooden media cabinet directly in front of the entrance and a worktop with no drawers or shelves tucked away in the corner of the room. 

Where should you place the stolen item?
1. Inside the wooden media cabinet
2. On top of the worktop
3. On top of the wooden media cabinet
4. Inside the worktop
",3.0,,05.1.0.0.b,12673579.0,6,58862.5,1.0,3,True,05.1.0.0.b__c6
1740000000000.0,17/02/2025 10:07,1740000000000.0,0.0,17/02/2025 10:07,208360.0,38.0,task-3r2s,,43487562.0,12673567.0,,complete,,67b3058db27a206b1b4c60b0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x720,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,2.0,Trial,vignette,34qmcj,2.0,response,3,24802.9,24799.0,24802.9,24802.9,24799.0,24802.9,1.0,24802.9,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,01.1.0.0.b,2.0,3.0,3.0,1.0,3.0,4.0,,5.0,C5,A5," You went into the centre of Munich to do some shopping. You went down a side street that you had never been down before, and found a shop that you didn't recognise. There were no windows and the opaque plastic door was shut. The sign on the shop was written in your language. You read the sign which said: 'Pizza'. Going inside, the shop was filled with carpets, and did not contain any pizza. 

Before going inside, what would you have believed was inside the shop?
1. Both carpets and pizza.
2. Make up.
3. Pizza.
4. Carpets.
",3.0,,01.1.0.0.b,12673567.0,5,24802.9,1.0,3,True,01.1.0.0.b__c5
1740000000000.0,17/02/2025 10:07,1740000000000.0,0.0,17/02/2025 10:07,208360.0,38.0,task-3r2s,,43487562.0,12673567.0,,complete,,67b3058db27a206b1b4c60b0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x720,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,3.0,Trial,vignette,34qmcj,2.0,response,1,44560.3,44552.5,44560.3,44560.3,44552.5,44560.3,1.0,44560.3,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,05.1.0.0.a,3.0,1.0,4.0,4.0,1.0,2.0,,5.0,C5,A5," You have just bought your grandparent, Khaled, a diamond necklace from a shop in Belo Horizonte as today is their birthday. Khaled is on their way back from River Island, and you want to display the diamond necklace so that they can see it when they arrive. 'I need to put the diamond necklace in the location that will be most visible when Khaled enters the room,' you thought. You look around the room and see a storage chest directly in front of the entrance and an end table with no drawers or shelves tucked away in the corner of the room.  

Where should you place the gift?
1. On top of the storage chest
2. Inside the end table
3. On top of the end table
4. Inside the storage chest
",1.0,,05.1.0.0.a,12673567.0,5,44560.3,1.0,1,True,05.1.0.0.a__c5
1740000000000.0,17/02/2025 10:16,1740000000000.0,0.0,17/02/2025 10:16,208360.0,38.0,task-3r2s,,43487562.0,12673567.0,,complete,,67b3058db27a206b1b4c60b0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x720,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,14.0,Trial,vignette,34qmcj,2.0,response,1,31356.0,31350.4,31356.0,31356.0,31350.4,31356.0,1.0,31356.0,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,03.1.0.0.b,4.0,4.0,3.0,2.0,1.0,4.0,,5.0,C5,A5," One day, Hasan was writing a shopping list with you and Paul in the second bedroom. Hasan showed you the vase that they had inherited from their grandparent Johannes. It was the first time either you or Paul had seen the vase. You picked up the vase to look at it more closely. 'I must remember to go to order a new bunch of carrots,' you thought. Then, you gently placed the vase on the table. 

What happened next?
1. It is likely that neither the vase nor the table were broken or damaged.
2. It is likely that the vase was broken or damaged.
3. It is likely that both the vase and the table were broken or damaged.
4. It is likely that the table was broken or damaged.
",1.0,,03.1.0.0.b,12673567.0,5,31356.0,1.0,1,True,03.1.0.0.b__c5
1740000000000.0,17/02/2025 10:17,1740000000000.0,0.0,17/02/2025 10:17,208360.0,38.0,task-3r2s,,43487562.0,12673567.0,,complete,,67b3058db27a206b1b4c60b0,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 133.0.0.0,1440x900,1440x720,,,0.0,display_vignettes,41.0,Agree,5.0,Data,Data,15.0,Trial,vignette,34qmcj,2.0,response,3,39854.9,39839.8,39854.9,39854.9,39839.8,39854.9,1.0,39854.9,0.0,0.0,,Keyboard Response,response,2.0,object-124,Trial,12.1.0.0.a,3.0,4.0,4.0,4.0,3.0,4.0,,5.0,C5,A5," You were walking barefoot around your home in Jaipur. 'I really could use a new pair of loafers,' you thought. Your assistant Kathy was sitting on a wooden bench in the main room, and you were telling them that later you will be spending some time watching a local talent show with Vinicius. As you were walking across the concrete floor, you stepped on a hammer that Kathy had left there. 

What would your most likely response be?
1. 'Oww! That really hurt! I've just stepped next to your hammer.'
2. 'Oops! I've just stepped on your concrete floor.'
3. 'Oww! That really hurt! I've just stepped on your hammer.'
4. 'Oops! I've just stepped on your hammer.'
",3.0,,12.1.0.0.a,12673567.0,5,39854.9,1.0,3,True,12.1.0.0.a__c5
